wifi,X,Y,parents,ID,restored_x,restored_y
98177,301.0,208.0,42520:52173,2_virtual,307.61367,210.781147
17460,314.0,246.0,42520:49,2_virtual,319.322227,252.825245
54442,283.0,194.0,33156:54110,2_virtual,287.394523,193.228916
87522,271.0,210.0,42520:33156:53486,2_virtual,271.616588,208.929101
51712,325.0,216.0,42520:54110,2_virtual,323.5895,208.748489
78455,296.0,209.0,54110:53486,2_virtual,292.873077,204.893878
37695,272.0,201.0,52173:53486,2_virtual,268.561728,205.911047
53096,269.0,192.0,99:13148,2_virtual,266.014574,190.375833
69473,291.0,214.0,70591:13148:13719,2_virtual,288.446353,211.872477
61079,324.0,202.0,63749:5,2_virtual,323.5895,208.748489
63399,374.0,213.0,58352:63749,2_virtual,376.772586,212.234033
81134,346.0,223.0,88:70591,2_virtual,346.41377,220.500919
95389,239.0,131.0,120:31646,2_virtual,240.44936,129.275759
91913,270.0,182.0,37114:99485,2_virtual,273.541481,183.542203
30962,255.0,151.0,16442:22,2_virtual,256.200862,151.74229
25610,252.0,157.0,16442:31646,2_virtual,250.836714,157.262675
73336,272.0,192.0,32:16442,2_virtual,266.014574,190.375833
92516,295.0,171.0,88:16442:22,2_virtual,295.605502,173.922491
51259,365.0,136.0,92:95695,2_virtual,380.058282,139.488144
55906,264.0,159.0,5:23286,2_virtual,256.200862,151.74229
92522,333.0,222.0,14868:58286:95695,2_virtual,335.463536,209.477597
46754,369.0,212.0,58352:95695,2_virtual,362.971623,211.452847
32714,220.0,136.0,8789:31646,2_virtual,216.991779,130.219811
96377,261.0,161.0,31646:95,2_virtual,256.200862,151.74229
48701,284.0,178.0,41941:95,2_virtual,273.541481,183.542203
99169,262.0,148.0,120:41941,2_virtual,259.065212,147.523883
94580,220.0,136.0,33:41941,2_virtual,216.991779,130.219811
12676,266.0,192.0,22899:98213,2_virtual,266.014574,190.375833
31463,248.0,142.0,33:56470,2_virtual,248.337786,138.117243
32124,301.0,217.0,18889:14868,2_virtual,299.489077,219.407513
