m,trajs
"7.6-204,129,42,183,42,73+47","[[1641, 1], [1721, 3], [1720, 1], [1800, 0], [1800, 3], [1799, 1], [1879, 0], [1879, 1], [1959, 1], [2039, 3], [2038, 0], [2038, 4], [2039, 0], [2039, 1], [2119, 4], [2120, 4], [2121, 1], [2201, 4], [2202, 0], [2202, 1], [2282, 4], [2283, 1], [2363, 4], [2364, 0], [2364, 4], [2365, 1], [2445, 4], [2446, 0], [2446, 4], [2447, 1]]"
"7.6-204,129,42,183,42,73+48","[[2527, 2], [2447, 3], [2446, 0], [2446, 3], [2445, 3], [2444, 2], [2364, 0], [2364, 2], [2284, 3], [2283, 3], [2282, 2], [2202, 0], [2202, 3], [2201, 2], [2121, 3], [2120, 2], [2040, 3], [2039, 0], [2039, 3]]"
"7.6-204,129,42,183,42,73+49",[]
"7.6-204,129,42,183,42,73+50",[]
"7.6-204,129,42,183,42,73+51",[]
"7.6-204,129,42,183,42,73+52",[]
"7.6-204,129,42,183,42,73+53",[]
"7.6-204,129,42,183,42,73+54","[[3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 3], [3340, 2], [3260, 3], [3259, 2], [3179, 0], [3179, 3], [3178, 3], [3177, 2]]"
"7.6-204,129,42,183,42,73+55","[[3097, 4], [3098, 4], [3099, 1], [3179, 0], [3179, 4], [3180, 1], [3260, 1], [3340, 4], [3341, 0], [3341, 4], [3342, 4], [3343, 4], [3344, 0], [3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 1], [3428, 4], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4], [3435, 0], [3435, 4], [3436, 4], [3437, 0], [3437, 4], [3438, 1], [3518, 4]]"
"7.6-204,129,42,183,42,73+56","[[3519, 3], [3518, 2], [3438, 3], [3437, 0], [3437, 3], [3436, 3], [3435, 0], [3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 2], [3349, 3], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3], [3344, 0], [3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 2], [3261, 3], [3260, 3], [3259, 2], [3179, 0], [3179, 3], [3178, 2], [3098, 3]]"
"7.6-204,129,42,183,42,73+57","[[3097, 4], [3098, 1], [3178, 4], [3179, 0], [3179, 4], [3180, 1], [3260, 4], [3261, 1], [3341, 0], [3341, 4], [3342, 4], [3343, 4], [3344, 0], [3344, 4], [3345, 4], [3346, 4], [3347, 0], [3347, 4], [3348, 0], [3348, 4], [3349, 1], [3429, 0], [3429, 4], [3430, 4], [3431, 4], [3432, 0], [3432, 4], [3433, 4], [3434, 4]]"
"7.6-204,129,42,183,42,73+58","[[3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 2], [3349, 3], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3], [3344, 0], [3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 3], [3340, 2], [3260, 3], [3259, 2], [3179, 0], [3179, 3], [3178, 2], [3098, 3]]"
"7.6-204,129,42,183,42,73+59",[]
"7.6-204,129,42,183,42,73+60","[[3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0]]"
"7.6-204,129,42,183,42,73+61",[]
"7.6-204,129,42,183,42,73+62",[]
"7.6-204,129,42,183,42,73+63",[]
"7.6-48,74,38,133,29,213+1",[]
"7.6-48,74,38,133,29,213+2","[[3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0]]"
"7.6-48,74,38,133,29,213+3",[]
"7.6-48,74,38,133,29,213+4","[[3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0], [3421, 0]]"
"7.6-48,74,38,133,29,213+5","[[2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0]]"
"7.6-48,74,38,133,29,213+6",[]
"7.6-48,74,38,133,29,213+7","[[2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0], [2456, 0]]"
"7.6-48,74,38,133,29,213+8",[]
"7.6-48,74,38,133,29,213+9",[]
"7.6-48,74,38,133,29,213+10","[[2860, 0], [2860, 0], [2860, 0], [2860, 0], [2860, 0], [2860, 0], [2860, 0], [2860, 0]]"
"7.6-64,140,31,142,167,149+1",[]
"7.6-64,140,31,142,167,149+2",[]
"7.6-64,140,31,142,167,149+3","[[3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0], [3348, 0]]"
"7.6-64,140,31,142,167,149+4","[[3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0]]"
"7.6-64,140,31,142,167,149+5",[]
"7.6-64,140,31,142,167,149+6",[]
"7.6-64,140,31,142,167,149+7",[]
"7.6-64,140,31,142,167,149+8","[[3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0]]"
"7.6-64,140,31,142,167,149+9",[]
"7.6-64,140,31,142,167,149+10","[[3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0], [3660, 0]]"
"7.6-64,140,31,142,167,149+11",[]
"7.6-64,140,31,142,167,149+12",[]
"7.6-32,50,51,210,96,61+1",[]
"7.6-32,50,51,210,96,61+2","[[2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0]]"
"7.6-32,50,51,210,96,61+3",[]
"7.6-32,50,51,210,96,61+4","[[2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0]]"
"7.6-32,50,51,210,96,61+5",[]
"7.6-32,50,51,210,96,61+6","[[2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0], [2698, 0]]"
"7.6-208,151,254,41,36,198+1","[[3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0]]"
"7.6-208,151,254,41,36,198+2",[]
"7.6-208,151,254,41,36,198+3","[[3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0]]"
"7.6-208,151,254,41,36,198+4",[]
"7.6-48,74,38,155,214,98+1",[]
"7.6-48,74,38,155,214,98+2",[]
