m,trajs
"7.6-64,140,31,142,167,149+3","[[834, 0], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 1], [870, 0], [870, 0], [870, 1], [910, 0], [910, 0], [910, 0]]"
"7.6-64,140,31,142,167,149+4","[[910, 0], [910, 0], [910, 0], [910, 4], [911, 1], [951, 0], [951, 0], [951, 4], [952, 0], [952, 4], [953, 0], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 2], [837, 0], [837, 0], [837, 2], [797, 0], [797, 3], [796, 2], [756, 0], [756, 0], [756, 4], [757, 2], [717, 0], [717, 0], [717, 2], [677, 0], [677, 2], [637, 0], [637, 0], [637, 2], [597, 0], [597, 0], [597, 4], [598, 2], [558, 0], [558, 2], [518, 0], [518, 0], [518, 2], [478, 3], [477, 0], [477, 0], [477, 2], [437, 0], [437, 0], [437, 3], [436, 2], [396, 0], [396, 0], [396, 2], [356, 0], [356, 4], [357, 0], [357, 2], [317, 0], [317, 0], [317, 4], [318, 2], [278, 0], [278, 3], [277, 0], [277, 4]]"
"7.6-64,140,31,142,167,149+5","[[278, 3], [277, 0], [277, 4], [278, 0], [278, 3], [277, 1], [317, 0], [317, 0], [317, 1], [357, 0], [357, 3], [356, 0], [356, 1], [396, 0], [396, 0], [396, 1], [436, 4], [437, 0], [437, 0], [437, 1], [477, 0], [477, 0], [477, 4], [478, 1], [518, 0], [518, 0], [518, 1], [558, 0], [558, 1], [598, 3], [597, 0], [597, 0], [597, 1], [637, 0], [637, 0], [637, 1], [677, 0], [677, 1], [717, 0], [717, 0], [717, 3], [716, 1], [756, 0], [756, 0], [756, 4], [757, 1], [797, 0], [797, 1], [837, 0], [837, 0], [837, 1], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 1], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 0], [953, 3], [952, 0], [952, 3], [951, 0], [951, 0], [951, 3], [950, 2]]"
"7.6-64,140,31,142,167,149+6","[[910, 1], [950, 4], [951, 0], [951, 0], [951, 4], [952, 0], [952, 4], [953, 0], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 2], [837, 0], [837, 0], [837, 2], [797, 0], [797, 2], [757, 3], [756, 0], [756, 0], [756, 2], [716, 4], [717, 0], [717, 0], [717, 2], [677, 0], [677, 2], [637, 0], [637, 0], [637, 2], [597, 0], [597, 0], [597, 4], [598, 2], [558, 0], [558, 2], [518, 0], [518, 0], [518, 3], [517, 2], [477, 0], [477, 0], [477, 2], [437, 0], [437, 0], [437, 2], [397, 3], [396, 0], [396, 0], [396, 2], [356, 0], [356, 4], [357, 0], [357, 2], [317, 0], [317, 0], [317, 4], [318, 2], [278, 0], [278, 3], [277, 0], [277, 4]]"
"7.6-64,140,31,142,167,149+7","[[278, 3], [277, 0], [277, 4], [278, 0], [278, 3], [277, 1], [317, 0], [317, 0], [317, 1], [357, 0], [357, 3], [356, 0], [356, 1], [396, 0], [396, 0], [396, 4], [397, 1], [437, 0], [437, 0], [437, 1], [477, 0], [477, 0], [477, 1], [517, 4], [518, 0], [518, 0], [518, 1], [558, 0], [558, 3], [557, 1], [597, 0], [597, 0], [597, 1], [637, 0], [637, 0], [637, 1], [677, 0], [677, 1], [717, 0], [717, 0], [717, 3], [716, 1], [756, 0], [756, 0], [756, 1], [796, 4], [797, 0], [797, 1], [837, 0], [837, 0], [837, 1], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 1], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 0], [953, 3], [952, 0], [952, 3], [951, 0], [951, 0], [951, 2], [911, 3]]"
"7.6-64,140,31,142,167,149+8","[[910, 0], [910, 0], [910, 0], [910, 0], [910, 2], [870, 0], [870, 0], [870, 2], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0]]"
"7.6-64,140,31,142,167,149+9","[[834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 1], [870, 0], [870, 0], [870, 1], [910, 0], [910, 0], [910, 0]]"
"7.6-64,140,31,142,167,149+10","[[910, 0], [910, 0], [910, 0], [910, 0], [910, 2], [870, 0], [870, 0], [870, 2], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0]]"
"7.6-64,140,31,142,167,149+11","[[834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 1], [870, 0], [870, 0], [870, 1], [910, 0], [910, 0], [910, 0]]"
"7.6-32,50,51,210,96,61+1","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 4], [789, 2], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2]]"
"7.6-32,50,51,210,96,61+2","[[669, 0], [669, 0], [669, 0], [669, 0], [669, 1]]"
"7.6-32,50,51,210,96,61+4","[[669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 1], [709, 0], [709, 1], [749, 0], [749, 0], [749, 3], [748, 1]]"
"7.6-32,50,51,210,96,61+5","[[788, 2], [748, 4], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2]]"
"7.6-208,151,254,41,36,198+1","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 3], [831, 3], [830, 0], [830, 1], [870, 0], [870, 0], [870, 1], [910, 0], [910, 0], [910, 0]]"
"7.6-208,151,254,41,36,198+2","[[910, 0], [910, 0], [910, 0], [910, 2], [870, 0], [870, 0], [870, 2], [830, 0], [830, 4], [831, 4]]"
"7.6-208,151,254,41,36,198+3","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0]]"
"7.6-48,74,38,155,214,98+1","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 3], [746, 2]]"
"7.6-48,74,38,155,214,98+2","[[706, 1], [746, 4], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 1], [826, 0], [826, 0]]"
"7.6-48,74,38,155,214,98+3","[[826, 0], [826, 0], [826, 2], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 4], [787, 2], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"7.6-48,74,38,155,214,98+4","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2]]"
"7.6-48,74,38,155,214,98+5","[[665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 1], [826, 0], [826, 0]]"
"7.6-48,74,38,155,214,98+6","[[826, 0], [826, 0], [826, 2], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 2], [746, 4], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 4], [878, 0], [878, 4]]"
"7.6-48,74,38,155,214,98+7","[[879, 3], [878, 0], [878, 3], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 3], [746, 1], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 1], [826, 0], [826, 0]]"
"7.6-48,74,38,155,214,98+8","[[826, 0], [826, 0], [826, 0], [826, 2], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 4], [787, 2], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4]]"
"7.6-48,74,38,155,214,98+9","[[833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
"7.6-48,74,38,155,214,98+10","[[788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 4], [789, 0], [789, 1], [829, 0], [829, 1], [869, 3], [868, 0], [868, 4]]"
"7.6-48,74,38,155,214,98+11","[[869, 3], [868, 0], [868, 2], [828, 4], [829, 0], [829, 2], [789, 0], [789, 3]]"
"7.6-48,74,38,155,214,98+12","[[788, 0], [788, 0], [788, 3], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0]]"
"7.6-48,74,38,155,214,98+13","[[499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 1], [581, 4], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 4], [707, 1], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4]]"
"7.6-48,74,38,155,214,98+14","[[833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 1], [870, 0]]"
"7.6-48,74,38,155,214,98+15","[[870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 1], [910, 0], [910, 2], [870, 3], [869, 0], [869, 0], [869, 0], [869, 3], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 0], [947, 4], [948, 0]]"
"7.6-48,74,38,155,214,98+16","[[948, 0], [948, 3], [947, 0], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 2], [828, 4], [829, 0], [829, 2], [789, 0], [789, 3]]"
"7.6-48,74,38,155,214,98+17","[[788, 2], [748, 3], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 1], [826, 0], [826, 0], [826, 0]]"
"7.6-48,74,38,155,214,98+18","[[826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0]]"
"7.6-20,178,229,137,47,142+1","[[1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 4], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 3], [746, 1]]"
"7.6-20,178,229,137,47,142+2","[[786, 2], [746, 4], [747, 0], [747, 1], [787, 4]]"
"7.6-20,178,229,137,47,142+3","[[788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0]]"
"7.6-184,148,54,32,44,55+1","[[1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 4], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 0], [953, 3], [952, 0], [952, 3], [951, 0], [951, 0], [951, 3], [950, 2], [910, 0], [910, 0], [910, 0], [910, 0], [910, 2]]"
"7.6-184,148,54,32,44,55+2","[[870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 2], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
"7.6-184,148,54,32,44,55+3","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 1], [870, 0]]"
"7.6-184,148,54,32,44,55+4","[[870, 0], [870, 2], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 0], [541, 2], [501, 4], [502, 2], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 2]]"
"7.6-184,148,54,32,44,55+5","[[420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 4], [707, 1], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 1], [870, 0]]"
"7.6-184,148,54,32,44,55+6","[[870, 0], [870, 2], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]"
"7.6-88,198,240,41,58,135+1","[[1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 4], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 2]]"
"7.6-88,198,240,41,58,135+2","[[834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2]]"
"7.6-88,198,240,41,58,135+3","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4]]"
"7.6-88,198,240,41,58,135+4","[[834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 2], [837, 0], [837, 0], [837, 2], [797, 0], [797, 2], [757, 3], [756, 0], [756, 0], [756, 2], [716, 4], [717, 0], [717, 0], [717, 2], [677, 0], [677, 2], [637, 0], [637, 0], [637, 2], [597, 0], [597, 0], [597, 2], [557, 4], [558, 0], [558, 2], [518, 0], [518, 0], [518, 3], [517, 2], [477, 0], [477, 0], [477, 2], [437, 0], [437, 0], [437, 2], [397, 3], [396, 0], [396, 0], [396, 2], [356, 0], [356, 4], [357, 0], [357, 2], [317, 0], [317, 0], [317, 2], [277, 4], [278, 0], [278, 3], [277, 0], [277, 4]]"
"7.6-88,198,240,41,58,135+5","[[278, 3], [277, 0], [277, 4], [278, 0], [278, 1], [318, 3], [317, 0], [317, 0], [317, 1], [357, 0], [357, 3], [356, 0], [356, 1], [396, 0], [396, 0], [396, 1], [436, 4], [437, 0], [437, 0], [437, 1], [477, 0], [477, 0], [477, 4], [478, 1], [518, 0], [518, 0], [518, 1], [558, 0], [558, 1], [598, 3], [597, 0], [597, 0], [597, 1], [637, 0], [637, 0], [637, 1], [677, 3], [676, 0], [676, 0], [676, 3], [675, 0], [675, 3], [674, 0], [674, 0], [674, 1], [714, 0], [714, 1], [754, 0], [754, 3], [753, 0], [753, 1], [793, 0], [793, 1], [833, 0], [833, 4], [834, 0]]"
"7.6-88,198,240,41,58,135+6","[[834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3]]"
"7.6-88,198,240,41,58,135+7","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 4], [707, 1], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4]]"
"7.6-88,198,240,41,58,135+8","[[834, 0], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3]]"
"7.6-88,198,240,41,58,135+9","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4]]"
"7.6-88,198,240,41,58,135+10","[[834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3]]"
"7.6-88,198,240,41,58,135+11","[[623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 4], [707, 1], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4]]"
"7.6-88,198,240,41,58,135+12","[[834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0]]"
"7.6-164,201,57,205,13,69+1","[[788, 4], [789, 2]]"
"7.6-164,201,57,205,13,69+2","[[749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 3], [748, 1], [788, 0], [788, 2], [748, 3], [747, 0], [747, 3], [746, 2]]"
"7.6-4,207,140,11,128,186+1","[[420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 4], [463, 1], [503, 0], [503, 4], [504, 0], [504, 1]]"
"7.6-4,207,140,11,128,186+2","[[544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 2], [504, 0], [504, 3], [503, 0], [503, 3], [502, 2], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0]]"
"7.6-4,207,140,11,128,186+3","[[499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 0], [541, 2], [501, 4], [502, 2], [462, 0], [462, 4], [463, 1], [503, 0], [503, 4], [504, 0], [504, 1]]"
"7.6-4,207,140,11,128,186+4","[[544, 2], [504, 0], [504, 3], [503, 0], [503, 3], [502, 2], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0]]"
"7.6-4,207,140,11,128,186+5","[[499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 0], [541, 2], [501, 2], [461, 4], [462, 0], [462, 1], [502, 4], [503, 0], [503, 4], [504, 0], [504, 1]]"
"7.6-4,207,140,11,128,186+6","[[544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0]]"
"7.6-208,151,254,40,222,169+1","[[420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 3], [501, 1]]"
"7.6-208,151,254,40,222,169+2","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]"
