m,trajs
103,"[[833, 3], [832, 3], [831, 3], [830, 3], [870, 2], [830, 3], [829, 2], [789, 0], [789, 0], [790, 3], [750, 1], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
104,"[[834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
105,"[[623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [624, 3], [584, 1], [584, 1], [624, 0]]"
106,"[[832, 3], [831, 3], [830, 3], [829, 2], [830, 3], [830, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
107,"[[1071, 2], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [914, 2], [914, 2], [874, 0], [874, 0]]"
108,"[[985, 2], [1025, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [827, 2], [787, 2], [747, 3], [746, 0]]"
109,"[[544, 1], [584, 1], [624, 3], [623, 0], [623, 0], [663, 2], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [663, 2], [623, 0], [623, 0], [583, 1], [623, 0]]"
110,"[[1071, 2], [1071, 2], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0]]"
111,"[[788, 4], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0]]"
112,"[[499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [540, 2], [500, 0], [501, 3], [500, 0], [540, 2], [500, 0], [500, 0], [499, 4], [459, 1], [499, 4], [459, 1], [459, 1], [499, 4], [499, 4], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0]]"
113,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
114,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [583, 1], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [624, 3], [584, 1], [584, 1], [584, 1], [624, 3], [623, 0], [623, 0], [622, 4], [622, 4], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
115,"[[985, 2], [984, 4], [985, 2], [945, 4], [946, 4], [947, 2], [907, 0]]"
116,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [749, 1], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [749, 1], [748, 0]]"
117,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [829, 2], [828, 2], [868, 2], [828, 2], [788, 4], [789, 0], [789, 0], [788, 4], [787, 2], [747, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [663, 2], [623, 0], [623, 0], [623, 0], [622, 0]]"
118,"[[587, 3], [586, 3], [586, 3], [586, 3], [585, 1], [625, 3], [665, 3], [664, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
119,"[[420, 1], [420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0]]"
120,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 0]]"
121,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0]]"
122,"[[788, 4], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0]]"
123,"[[420, 1], [460, 1], [420, 1], [460, 1], [500, 0], [500, 0], [500, 0]]"
124,"[[665, 3], [664, 0]]"
125,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
126,"[[877, 3], [876, 3], [875, 0]]"
127,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [829, 2], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [749, 0]]"
128,"[[876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [875, 3], [874, 0], [874, 0]]"
129,"[[587, 3], [586, 3], [585, 1], [625, 0]]"
130,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [875, 3], [876, 3], [875, 3], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0]]"
131,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0]]"
132,"[[623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 0]]"
133,"[[587, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [624, 0]]"
134,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [787, 2], [747, 3], [746, 2], [706, 3], [666, 3], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [665, 3], [666, 3], [665, 0]]"
135,"[[1071, 2], [1071, 2], [1071, 2], [1031, 4], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [953, 0]]"
136,"[[832, 3], [831, 0]]"
137,"[[206, 1], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0]]"
138,"[[877, 3], [878, 3], [877, 3], [876, 3], [876, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [834, 1], [833, 3], [832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0]]"
139,"[[788, 4], [789, 0], [789, 0], [788, 4], [748, 3], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [828, 2], [788, 4], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
140,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [907, 0]]"
141,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [706, 3], [705, 2], [705, 2], [706, 3], [705, 2], [706, 3], [705, 2], [665, 3], [664, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [622, 4], [623, 0], [623, 0], [623, 0]]"
142,"[[878, 3], [877, 3], [876, 3], [875, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0]]"
143,"[[460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [539, 2], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [539, 2], [540, 2], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
144,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [908, 2], [868, 2], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0]]"
145,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
146,"[[743, 2], [703, 2], [743, 2], [744, 3], [743, 2], [743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [663, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [583, 0]]"
147,"[[499, 4], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [501, 3], [500, 0], [540, 2], [541, 3], [540, 2], [540, 2], [500, 0], [501, 3], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0]]"
148,"[[788, 4], [789, 0], [789, 0], [789, 0], [829, 2], [829, 2], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [829, 2], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [829, 2], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [749, 1], [789, 0], [829, 2], [830, 3], [790, 3], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0]]"
149,"[[743, 2], [703, 2], [663, 2], [663, 2], [623, 0], [623, 0], [583, 1], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [583, 1], [623, 0], [622, 4], [582, 3], [542, 3], [541, 3], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [459, 1], [499, 4], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [540, 2], [541, 3], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0]]"
150,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
151,"[[985, 2], [1025, 2], [985, 2], [1025, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [946, 4], [947, 2], [907, 2], [947, 2], [907, 2], [867, 2], [868, 2], [868, 2], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
152,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [829, 2], [869, 2], [829, 2], [789, 0]]"
153,"[[457, 2], [417, 3], [416, 0]]"
154,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
155,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0]]"
156,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0]]"
157,"[[747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [663, 2], [663, 2], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [663, 2], [664, 0], [664, 0], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0]]"
158,"[[877, 3], [876, 3], [875, 3], [874, 0], [834, 1], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [834, 1], [874, 0]]"
159,"[[877, 3], [876, 3], [877, 3], [876, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
160,"[[788, 4], [787, 2], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [583, 1], [623, 0], [663, 2], [623, 0]]"
161,"[[1105, 2], [1105, 2], [1065, 2], [1065, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0]]"
162,"[[623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
163,"[[420, 1], [420, 1], [460, 1], [459, 1], [499, 0]]"
164,"[[499, 4], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [541, 3], [540, 2], [500, 0], [500, 0]]"
165,"[[420, 1], [460, 1], [500, 0]]"
166,"[[499, 4], [500, 0], [500, 0]]"
167,"[[623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [663, 2], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0]]"
168,"[[420, 1], [460, 0]]"
169,"[[278, 1], [277, 1], [317, 1], [357, 1], [317, 1], [318, 3], [317, 1], [277, 1], [317, 1], [357, 1], [397, 1], [437, 1], [477, 1], [517, 1], [477, 1], [477, 1], [477, 1], [517, 1], [517, 1], [557, 1], [597, 1], [637, 1], [636, 1], [676, 3], [676, 0]]"
170,"[[623, 0], [623, 0], [663, 2], [623, 0], [624, 3], [623, 0], [623, 0], [622, 4], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
171,"[[587, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0]]"
172,"[[985, 2], [945, 4], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0]]"
173,"[[587, 3], [588, 3], [588, 3], [587, 3], [586, 3], [585, 1], [625, 3], [585, 1], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0]]"
174,"[[1105, 2], [1065, 2], [1025, 2], [985, 2], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [706, 3], [666, 3], [665, 0]]"
175,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
176,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0]]"
177,"[[587, 3], [586, 3], [585, 1], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
178,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [749, 1], [789, 0], [789, 0], [749, 1], [750, 1], [790, 3], [830, 3], [829, 2], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
179,"[[499, 4], [500, 0], [500, 0], [500, 0], [460, 1], [461, 3], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [501, 3], [461, 3], [462, 3], [461, 3], [460, 1], [420, 1], [380, 1], [420, 1], [380, 1], [379, 4], [379, 4], [380, 1], [420, 1], [460, 1], [500, 0], [500, 0]]"
180,"[[832, 3], [831, 3], [830, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0]]"
181,"[[985, 2], [945, 4], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [707, 3], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0]]"
182,"[[789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [829, 2], [789, 0], [829, 0]]"
183,"[[460, 1], [500, 0], [460, 1], [500, 0], [499, 4], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
184,"[[1071, 2], [1031, 4], [1032, 2], [1032, 2], [992, 2], [992, 2], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0]]"
185,"[[788, 4], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
186,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 0]]"
187,"[[623, 0], [622, 4], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0]]"
188,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
189,"[[985, 2], [945, 4], [946, 4], [947, 2], [947, 2], [947, 2], [907, 2], [867, 2], [866, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [746, 2], [747, 3], [746, 2], [706, 3], [706, 0]]"
