m,trajs
399,"[(499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
400,"[(499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 541), (541, np.int64(3), 501), (501, np.int64(1), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
401,"[(706, np.int64(3), 705), (705, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 582), (582, np.int64(3), 542), (542, np.int64(3), 541), (541, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540)]"
402,"[(830, np.int64(2), 790), (790, np.int64(3), 790), (790, np.int64(3), 789), (789, np.int64(3), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540)]"
403,"[(788, np.int64(2), 748), (748, np.int64(3), 749), (749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
404,"[(278, np.int64(1), 318), (318, np.int64(3), 317), (317, np.int64(1), 317), (317, np.int64(1), 357), (357, np.int64(1), 397), (397, np.int64(1), 437), (437, np.int64(1), 436), (436, np.int64(4), 437), (437, np.int64(1), 477), (477, np.int64(1), 517), (517, np.int64(1), 557), (557, np.int64(1), 557), (557, np.int64(1), 597), (597, np.int64(1), 598), (598, np.int64(3), 597), (597, np.int64(1), 598), (598, np.int64(3), 598), (598, np.int64(3), 597), (597, np.int64(1), 598), (598, np.int64(3), 597), (597, np.int64(1), 637), (637, np.int64(1), 677), (677, np.int64(1), 717)]"
405,"[(41, np.int64(4), 42), (42, np.int64(1), 82), (82, np.int64(4), 83), (83, np.int64(1), 123), (123, np.int64(4), 163), (163, np.int64(4), 164), (164, np.int64(4), 165), (165, np.int64(1), 205), (205, np.int64(4), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 207), (207, np.int64(3), 206), (206, np.int64(0), 206), (206, np.int64(0), 246), (246, np.int64(2), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 205), (205, np.int64(4), 205), (205, np.int64(4), 204), (204, np.int64(4), 205), (205, np.int64(4), 206)]"
406,"[(832, np.int64(3), 831), (831, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 749), (749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541)]"
407,"[(1105, np.int64(2), 1065), (1065, np.int64(2), 1025), (1025, np.int64(2), 1025), (1025, np.int64(2), 985), (985, np.int64(2), 945), (945, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 948), (948, np.int64(2), 908), (908, np.int64(2), 868), (868, np.int64(2), 828), (828, np.int64(2), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582)]"
408,"[(420, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540)]"
409,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540)]"
410,"[(985, np.int64(2), 945), (945, np.int64(4), 985), (985, np.int64(2), 945), (945, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 947), (947, np.int64(2), 907), (907, np.int64(2), 867), (867, np.int64(2), 866), (866, np.int64(2), 826), (826, np.int64(2), 786), (786, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 746), (746, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663)]"
411,"[(541, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
412,"[(623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 499), (499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541)]"
413,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 625), (625, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 622)]"
414,"[(867, np.int64(2), 827), (827, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
415,"[(743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 542), (542, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
416,"[(499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
417,"[(420, np.int64(1), 460), (460, np.int64(1), 461), (461, np.int64(1), 501), (501, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
418,"[(910, np.int64(2), 870), (870, np.int64(2), 830), (830, np.int64(2), 829), (829, np.int64(2), 789), (789, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 749), (749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 748), (748, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582)]"
419,"[(587, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(3), 584), (584, np.int64(3), 583), (583, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 582), (582, np.int64(3), 582), (582, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 581), (581, np.int64(2), 581), (581, np.int64(2), 581), (581, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
420,"[(743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
421,"[(541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
422,"[(985, np.int64(2), 945), (945, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 947), (947, np.int64(2), 907), (907, np.int64(2), 867), (867, np.int64(2), 827), (827, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 582)]"
423,"[(623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
424,"[(749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 541), (541, np.int64(3), 501), (501, np.int64(1), 541), (541, np.int64(3), 540), (540, np.int64(0), 500), (500, np.int64(1), 501), (501, np.int64(1), 541)]"
425,"[(587, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(3), 584), (584, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 542), (542, np.int64(3), 541), (541, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
426,"[(832, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 870), (870, np.int64(2), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 664), (664, np.int64(3), 663), (663, np.int64(2), 663), (663, np.int64(2), 623)]"
427,"[(788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 582), (582, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
428,"[(420, np.int64(1), 380), (380, np.int64(1), 420), (420, np.int64(1), 460), (460, np.int64(1), 461), (461, np.int64(1), 501), (501, np.int64(1), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 539), (539, np.int64(4), 539), (539, np.int64(4), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
429,"[(877, np.int64(3), 876), (876, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(2), 874), (874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 788), (788, np.int64(2), 828), (828, np.int64(2), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665)]"
430,"[(499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
431,"[(623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 501), (501, np.int64(1), 501), (501, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 500), (500, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
